ISOCode,Year,GDP
CZE,2002,"82,196,001,051.00"
CZE,2003,"100,000,000,000.00"
CZE,2004,"120,000,000,000.00"
CZE,2005,"137,000,000,000.00"
CZE,2006,"156,000,000,000.00"
CZE,2007,"190,000,000,000.00"
CZE,2008,"237,000,000,000.00"
CZE,2009,"207,000,000,000.00"
CZE,2010,"209,000,000,000.00"
CZE,2011,"230,000,000,000.00"
CZE,2012,"209,000,000,000.00"
CZE,2013,"212,000,000,000.00"
CZE,2014,"209,000,000,000.00"
CZE,2015,"188,000,000,000.00"
CZE,2016,"196,000,000,000.00"
CZE,2017,"219,000,000,000.00"
CZE,2018,"249,000,000,000.00"
CZE,2019,"253,000,000,000.00"
CZE,2020,"246,000,000,000.00"
CZE,2021,"282,000,000,000.00"
CZE,2022,"291,000,000,000.00"
DEU,1970,"216,000,000,000.00"
DEU,1971,"250,000,000,000.00"
DEU,1972,"300,000,000,000.00"
DEU,1973,"398,000,000,000.00"
DEU,1974,"445,000,000,000.00"
DEU,1975,"491,000,000,000.00"
DEU,1976,"520,000,000,000.00"
DEU,1977,"600,000,000,000.00"
DEU,1978,"740,000,000,000.00"
DEU,1979,"881,000,000,000.00"
DEU,1980,"950,000,000,000.00"
DEU,1981,"800,000,000,000.00"
DEU,1982,"777,000,000,000.00"
DEU,1983,"771,000,000,000.00"
DEU,1984,"725,000,000,000.00"
DEU,1985,"733,000,000,000.00"
DEU,1986,"1,050,000,000,000.00"
DEU,1987,"1,300,000,000,000.00"
DEU,1988,"1,400,000,000,000.00"
DEU,1989,"1,400,000,000,000.00"
DEU,1990,"1,770,000,000,000.00"
DEU,1991,"1,870,000,000,000.00"
DEU,1992,"2,130,000,000,000.00"
DEU,1993,"2,070,000,000,000.00"
DEU,1994,"2,210,000,000,000.00"
DEU,1995,"2,590,000,000,000.00"
DEU,1996,"2,500,000,000,000.00"
DEU,1997,"2,210,000,000,000.00"
DEU,1998,"2,240,000,000,000.00"
DEU,1999,"2,190,000,000,000.00"
DEU,2000,"1,950,000,000,000.00"
DEU,2001,"1,950,000,000,000.00"
DEU,2002,"2,080,000,000,000.00"
DEU,2003,"2,500,000,000,000.00"
DEU,2004,"2,810,000,000,000.00"
DEU,2005,"2,850,000,000,000.00"
DEU,2006,"2,990,000,000,000.00"
DEU,2007,"3,430,000,000,000.00"
DEU,2008,"3,750,000,000,000.00"
DEU,2009,"3,410,000,000,000.00"
DEU,2010,"3,400,000,000,000.00"
DEU,2011,"3,750,000,000,000.00"
DEU,2012,"3,530,000,000,000.00"
DEU,2013,"3,730,000,000,000.00"
DEU,2014,"3,890,000,000,000.00"
DEU,2015,"3,360,000,000,000.00"
DEU,2016,"3,470,000,000,000.00"
DEU,2017,"3,690,000,000,000.00"
DEU,2018,"3,970,000,000,000.00"
DEU,2019,"3,890,000,000,000.00"
DEU,2020,"3,890,000,000,000.00"
DEU,2021,"4,280,000,000,000.00"
DEU,2022,"4,080,000,000,000.00"
DJI,1985,"340,989,528.00"
DJI,1987,"373,371,738.30"
DJI,1988,"395,794,538.60"
DJI,1989,"409,220,087.10"
DJI,1990,"452,328,087.30"
DJI,1991,"462,421,998.50"
DJI,1992,"478,058,304.90"
DJI,1993,"466,048,469.20"
DJI,1994,"491,689,220.70"
DJI,1995,"497,723,960.60"
DJI,1996,"494,004,647.70"
DJI,1997,"502,675,542.00"
DJI,1998,"514,267,869.30"
DJI,1999,"536,080,148.10"
DJI,2000,"551,230,861.90"
DJI,2001,"572,417,440.80"
DJI,2002,"591,122,039.60"
DJI,2003,"622,044,665.50"
DJI,2004,"666,072,101.80"
DJI,2005,"708,633,194.70"
DJI,2006,"768,873,684.00"
DJI,2007,"847,918,929.10"
DJI,2008,"999,105,339.30"
DJI,2009,"1,049,110,685.00"
DJI,2010,"1,128,611,700.00"
DJI,2011,"1,239,144,502.00"
DJI,2012,"1,353,632,942.00"
DJI,2013,"2,042,817,163.00"
DJI,2014,"2,214,679,081.00"
DJI,2015,"2,424,391,785.00"
DJI,2016,"2,604,955,229.00"
DJI,2017,"2,762,581,334.00"
DJI,2018,"2,913,466,732.00"
DJI,2019,"3,088,853,639.00"
DJI,2020,"3,185,150,981.00"
DJI,2021,"3,385,825,229.00"
DJI,2022,"3,515,108,860.00"
DMA,1977,"45,872,947.41"
DMA,1978,"57,130,215.56"
DMA,1979,"55,017,758.89"
DMA,1980,"72,804,653.33"
DMA,1981,"82,107,391.11"
DMA,1982,"89,527,576.67"
DMA,1983,"98,665,191.48"
DMA,1984,"109,157,070.70"
DMA,1985,"119,491,933.00"
DMA,1986,"135,161,958.50"
DMA,1987,"151,868,754.40"
DMA,1988,"171,106,184.10"
DMA,1989,"185,137,243.00"
DMA,1990,"201,429,629.60"
DMA,1991,"219,762,963.00"
DMA,1992,"234,059,259.30"
DMA,1993,"245,525,925.90"
DMA,1994,"264,374,074.10"
DMA,1995,"274,522,222.20"
DMA,1996,"292,285,185.20"
DMA,1997,"302,988,888.90"
DMA,1998,"322,411,111.10"
DMA,1999,"331,759,259.30"
DMA,2000,"333,470,370.40"
DMA,2001,"340,203,703.70"
DMA,2002,"333,196,296.30"
DMA,2003,"343,311,111.10"
DMA,2004,"367,200,000.00"
DMA,2005,"364,255,555.60"
DMA,2006,"390,251,851.90"
DMA,2007,"421,374,074.10"
DMA,2008,"458,188,888.90"
DMA,2009,"489,074,074.10"
DMA,2010,"493,825,925.90"
DMA,2011,"501,025,925.90"
DMA,2012,"485,996,296.30"
DMA,2013,"498,296,296.30"
DMA,2014,"520,429,629.60"
DMA,2015,"540,737,037.00"
DMA,2016,"576,229,629.60"
DMA,2017,"521,551,851.90"
DMA,2018,"554,770,370.40"
DMA,2019,"611,537,037.00"
DMA,2020,"504,214,814.80"
DMA,2021,"555,266,666.70"
DMA,2022,"607,440,740.70"
DNK,1966,"11,931,739,859.00"
DNK,1967,"13,059,064,375.00"
DNK,1968,"13,505,573,867.00"
DNK,1969,"15,414,902,267.00"
DNK,1970,"17,075,457,600.00"
DNK,1971,"19,085,731,252.00"
DNK,1972,"23,232,379,952.00"
DNK,1973,"30,730,626,663.00"
DNK,1974,"34,160,444,798.00"
DNK,1975,"40,474,406,216.00"
DNK,1976,"44,575,892,473.00"
DNK,1977,"49,784,338,519.00"
DNK,1978,"60,362,931,854.00"
DNK,1979,"70,366,241,969.00"
DNK,1980,"71,127,528,700.00"
DNK,1981,"61,877,813,965.00"
DNK,1982,"60,412,844,679.00"
DNK,1983,"60,644,782,176.00"
DNK,1984,"59,105,236,854.00"
DNK,1985,"62,658,568,287.00"
DNK,1986,"88,078,760,104.00"
DNK,1987,"109,000,000,000.00"
DNK,1988,"116,000,000,000.00"
DNK,1989,"112,000,000,000.00"
DNK,1990,"138,000,000,000.00"
DNK,1991,"139,000,000,000.00"
DNK,1992,"153,000,000,000.00"
DNK,1993,"143,000,000,000.00"
DNK,1994,"156,000,000,000.00"
DNK,1995,"185,000,000,000.00"
DNK,1996,"188,000,000,000.00"
DNK,1997,"174,000,000,000.00"
DNK,1998,"177,000,000,000.00"
DNK,1999,"178,000,000,000.00"
DNK,2000,"164,000,000,000.00"
DNK,2001,"165,000,000,000.00"
DNK,2002,"179,000,000,000.00"
DNK,2003,"218,000,000,000.00"
DNK,2004,"251,000,000,000.00"
DNK,2005,"264,000,000,000.00"
DNK,2006,"283,000,000,000.00"
DNK,2007,"319,000,000,000.00"
DNK,2008,"353,000,000,000.00"
DNK,2009,"321,000,000,000.00"
DNK,2010,"322,000,000,000.00"
DNK,2011,"344,000,000,000.00"
DNK,2012,"327,000,000,000.00"
DNK,2013,"344,000,000,000.00"
DNK,2014,"353,000,000,000.00"
DNK,2015,"303,000,000,000.00"
DNK,2016,"313,000,000,000.00"
DNK,2017,"332,000,000,000.00"
DNK,2018,"357,000,000,000.00"
DNK,2019,"346,000,000,000.00"
DNK,2020,"355,000,000,000.00"
DNK,2021,"406,000,000,000.00"
DNK,2022,"400,000,000,000.00"
DOM,1960,"672,399,700.00"
DOM,1961,"654,100,200.00"
DOM,1962,"824,100,000.00"
DOM,1963,"940,799,900.00"
DOM,1964,"1,025,599,900.00"
DOM,1965,"888,100,000.00"
DOM,1966,"983,900,000.00"
DOM,1967,"1,034,800,000.00"
DOM,1968,"1,079,100,000.00"
DOM,1969,"1,230,500,000.00"
DOM,1970,"1,485,500,000.00"
DOM,1971,"1,666,500,000.00"
DOM,1972,"1,987,400,000.00"
DOM,1973,"2,344,800,000.00"
DOM,1974,"2,925,700,000.00"
DOM,1975,"3,599,200,000.00"
DOM,1976,"3,951,500,000.00"
DOM,1977,"4,587,100,000.00"
DOM,1978,"4,734,400,000.00"
DOM,1979,"5,498,800,000.00"
DOM,1980,"6,761,300,000.00"
DOM,1981,"7,561,300,000.00"
DOM,1982,"8,267,400,000.00"
DOM,1983,"9,220,600,000.00"
DOM,1984,"11,594,000,000.00"
DOM,1985,"5,044,579,979.00"
DOM,1986,"6,122,128,558.00"
DOM,1987,"5,827,050,753.00"
DOM,1988,"5,374,299,981.00"
DOM,1989,"6,686,593,060.00"
DOM,1990,"7,073,675,545.00"
DOM,1991,"9,824,483,340.00"
DOM,1992,"11,605,382,504.00"
DOM,1993,"13,081,042,400.00"
DOM,1994,"14,644,734,599.00"
DOM,1995,"16,637,370,839.00"
DOM,1996,"18,241,622,548.00"
DOM,1997,"20,017,450,041.00"
DOM,1998,"21,672,215,547.00"
DOM,1999,"22,136,579,397.00"
DOM,2000,"24,305,780,629.00"
DOM,2001,"25,601,823,688.00"
DOM,2002,"27,137,440,786.00"
DOM,2003,"21,403,167,848.00"
DOM,2004,"22,322,387,382.00"
DOM,2005,"35,777,560,684.00"
DOM,2006,"37,879,830,084.00"
DOM,2007,"43,965,458,509.00"
DOM,2008,"48,122,601,530.00"
DOM,2009,"48,261,078,914.00"
DOM,2010,"53,860,187,258.00"
DOM,2011,"58,029,773,599.00"
DOM,2012,"60,681,535,653.00"
DOM,2013,"62,682,159,338.00"
DOM,2014,"67,179,955,677.00"
DOM,2015,"71,164,826,837.00"
DOM,2016,"75,704,647,878.00"
DOM,2017,"79,998,046,306.00"
DOM,2018,"85,555,390,139.00"
DOM,2019,"88,941,372,558.00"
DOM,2020,"78,844,656,298.00"
DOM,2021,"94,243,425,938.00"
DOM,2022,"114,000,000,000.00"
DZA,1960,"2,723,615,451.00"
DZA,1961,"2,434,747,056.00"
DZA,1962,"2,001,444,544.00"
DZA,1963,"2,702,982,018.00"
DZA,1964,"2,909,316,435.00"
DZA,1965,"3,136,284,307.00"
DZA,1966,"3,039,859,187.00"
DZA,1967,"3,370,870,376.00"
DZA,1968,"3,852,147,027.00"
DZA,1969,"4,257,253,264.00"
DZA,1970,"4,863,526,897.00"
DZA,1971,"5,077,183,094.00"
DZA,1972,"6,766,743,957.00"
DZA,1973,"8,707,858,912.00"
DZA,1974,"13,209,871,626.00"
DZA,1975,"15,557,902,754.00"
DZA,1976,"17,728,240,932.00"
DZA,1977,"20,972,113,685.00"
DZA,1978,"26,364,491,313.00"
DZA,1979,"33,243,706,860.00"
DZA,1980,"42,345,829,079.00"
DZA,1981,"44,348,590,461.00"
DZA,1982,"45,207,167,470.00"
DZA,1983,"48,801,369,800.00"
DZA,1984,"53,698,548,293.00"
DZA,1985,"57,937,868,670.00"
DZA,1986,"63,692,007,897.00"
DZA,1987,"66,745,818,375.00"
DZA,1988,"59,089,396,860.00"
DZA,1989,"55,634,721,573.00"
DZA,1990,"62,048,507,531.00"
DZA,1991,"45,715,676,428.00"
DZA,1992,"48,003,133,347.00"
DZA,1993,"49,945,584,453.00"
DZA,1994,"42,543,176,829.00"
DZA,1995,"41,764,291,672.00"
DZA,1996,"46,941,554,225.00"
DZA,1997,"48,177,612,042.00"
DZA,1998,"48,187,781,984.00"
DZA,1999,"48,640,671,735.00"
DZA,2000,"54,790,398,570.00"
DZA,2001,"54,744,697,926.00"
DZA,2002,"56,760,355,865.00"
DZA,2003,"67,863,850,334.00"
DZA,2004,"85,332,581,189.00"
DZA,2005,"103,000,000,000.00"
DZA,2006,"117,000,000,000.00"
DZA,2007,"135,000,000,000.00"
DZA,2008,"171,000,000,000.00"
DZA,2009,"137,000,000,000.00"
DZA,2010,"161,000,000,000.00"
DZA,2011,"200,000,000,000.00"
DZA,2012,"209,000,000,000.00"
DZA,2013,"210,000,000,000.00"
DZA,2014,"214,000,000,000.00"
DZA,2015,"166,000,000,000.00"
DZA,2016,"160,000,000,000.00"
DZA,2017,"170,000,000,000.00"
DZA,2018,"175,000,000,000.00"
DZA,2019,"172,000,000,000.00"
DZA,2020,"146,000,000,000.00"
DZA,2021,"163,000,000,000.00"
DZA,2022,"195,000,000,000.00"
ECU,1960,"2,069,464,937.00"
ECU,1961,"1,753,850,955.00"
ECU,1962,"1,518,207,704.00"
ECU,1963,"1,824,343,870.00"
ECU,1964,"2,244,146,103.00"
ECU,1965,"2,387,047,396.00"
ECU,1966,"2,429,308,639.00"
ECU,1967,"2,553,595,172.00"
ECU,1968,"2,582,179,864.00"
ECU,1969,"3,112,165,727.00"
ECU,1970,"2,862,503,139.00"
ECU,1971,"2,754,219,271.00"
ECU,1972,"3,185,986,087.00"
ECU,1973,"3,891,754,150.00"
ECU,1974,"6,599,257,044.00"
ECU,1975,"7,731,674,472.00"
ECU,1976,"9,091,921,030.00"
ECU,1977,"11,026,342,618.00"
ECU,1978,"11,922,497,876.00"
ECU,1979,"14,175,160,902.00"
ECU,1980,"17,881,508,242.00"
ECU,1981,"21,810,759,354.00"
ECU,1982,"19,929,846,396.00"
ECU,1983,"17,152,477,037.00"
ECU,1984,"16,912,509,092.00"
ECU,1985,"17,149,088,413.00"
ECU,1986,"15,314,138,472.00"
ECU,1987,"13,945,426,859.00"
ECU,1988,"13,051,881,851.00"
ECU,1989,"13,890,823,705.00"
ECU,1990,"15,239,272,612.00"
ECU,1991,"16,988,535,268.00"
ECU,1992,"18,094,238,119.00"
ECU,1993,"18,938,717,359.00"
ECU,1994,"22,708,673,337.00"
ECU,1995,"24,432,884,442.00"
ECU,1996,"25,226,393,197.00"
ECU,1997,"28,162,053,027.00"
ECU,1998,"27,981,896,948.00"
ECU,1999,"19,645,272,636.00"
ECU,2000,"18,327,764,882.00"
ECU,2001,"24,468,324,000.00"
ECU,2002,"28,548,945,000.00"
ECU,2003,"32,432,858,000.00"
ECU,2004,"36,591,661,000.00"
ECU,2005,"41,507,085,000.00"
ECU,2006,"46,802,044,000.00"
ECU,2007,"51,007,777,000.00"
ECU,2008,"61,762,635,000.00"
ECU,2009,"62,519,686,000.00"
ECU,2010,"69,555,367,000.00"
ECU,2011,"79,276,664,000.00"
ECU,2012,"87,924,544,000.00"
ECU,2013,"95,129,659,000.00"
ECU,2014,"102,000,000,000.00"
ECU,2015,"99,290,381,000.00"
ECU,2016,"99,937,696,000.00"
ECU,2017,"104,000,000,000.00"
ECU,2018,"108,000,000,000.00"
ECU,2019,"108,000,000,000.00"
ECU,2020,"99,291,124,000.00"
ECU,2021,"106,000,000,000.00"
ECU,2022,"115,000,000,000.00"
EGY,1965,"4,948,667,540.00"
EGY,1966,"5,278,005,612.00"
EGY,1967,"5,605,484,299.00"
EGY,1968,"5,932,242,991.00"
EGY,1969,"6,524,455,206.00"
EGY,1970,"8,042,200,452.00"
EGY,1971,"8,609,283,346.00"
EGY,1972,"9,299,638,056.00"
EGY,1973,"10,098,534,613.00"
EGY,1974,"9,228,963,225.00"
EGY,1975,"11,632,178,869.00"
EGY,1976,"13,315,988,083.00"
EGY,1977,"14,400,806,876.00"
EGY,1978,"14,811,704,063.00"
EGY,1979,"18,020,571,429.00"
EGY,1980,"21,669,908,176.00"
EGY,1981,"22,136,081,081.00"
EGY,1982,"27,655,172,414.00"
EGY,1983,"30,966,239,814.00"
EGY,1984,"33,971,188,992.00"
EGY,1985,"39,053,502,251.00"
EGY,1986,"41,253,507,951.00"
EGY,1987,"40,455,616,654.00"
EGY,1988,"34,980,124,929.00"
EGY,1989,"39,756,299,050.00"
EGY,1990,"42,978,914,311.00"
EGY,1991,"37,387,836,491.00"
EGY,1992,"41,855,986,519.00"
EGY,1993,"46,578,631,453.00"
EGY,1994,"51,897,983,393.00"
EGY,1995,"60,159,245,060.00"
EGY,1996,"67,629,716,981.00"
EGY,1997,"78,436,578,171.00"
EGY,1998,"84,828,807,556.00"
EGY,1999,"90,710,704,807.00"
EGY,2000,"99,838,543,960.00"
EGY,2001,"96,684,636,119.00"
EGY,2002,"85,146,067,416.00"
EGY,2003,"80,288,461,538.00"
EGY,2004,"78,782,467,532.00"
EGY,2005,"89,600,665,557.00"
EGY,2006,"107,000,000,000.00"
EGY,2007,"130,000,000,000.00"
EGY,2008,"163,000,000,000.00"
EGY,2009,"189,000,000,000.00"
EGY,2010,"219,000,000,000.00"
EGY,2011,"236,000,000,000.00"
EGY,2012,"279,000,000,000.00"
EGY,2013,"288,000,000,000.00"
EGY,2014,"306,000,000,000.00"
EGY,2015,"329,000,000,000.00"
EGY,2016,"332,000,000,000.00"
EGY,2017,"248,000,000,000.00"
EGY,2018,"263,000,000,000.00"
EGY,2019,"319,000,000,000.00"
EGY,2020,"384,000,000,000.00"
EGY,2021,"425,000,000,000.00"
EGY,2022,"477,000,000,000.00"
ERI,1992,"477,101,651.60"
ERI,1993,"467,872,714.80"
ERI,1994,"531,688,311.70"
ERI,1995,"578,015,625.00"
ERI,1996,"693,535,954.20"
ERI,1997,"686,490,090.10"
ERI,1998,"745,523,074.70"
ERI,1999,"688,918,509.00"
ERI,2000,"706,370,815.60"
ERI,2001,"752,371,683.20"
ERI,2002,"729,321,671.40"
ERI,2003,"870,248,293.70"
ERI,2004,"1,109,054,005.00"
ERI,2005,"1,098,424,709.00"
ERI,2006,"1,211,161,880.00"
ERI,2007,"1,317,974,491.00"
ERI,2008,"1,380,188,800.00"
ERI,2009,"1,856,695,551.00"
ERI,2010,"1,589,515,447.00"
ERI,2011,"2,065,001,626.00"
ESP,1960,"12,072,126,075.00"
ESP,1961,"13,834,300,571.00"
ESP,1962,"16,138,545,209.00"
ESP,1963,"19,074,913,948.00"
ESP,1964,"21,343,844,644.00"
ESP,1965,"24,756,958,695.00"
ESP,1966,"28,721,062,242.00"
ESP,1967,"31,647,119,228.00"
ESP,1968,"31,475,548,481.00"
ESP,1969,"36,038,711,600.00"
ESP,1970,"40,992,995,008.00"
ESP,1971,"46,619,420,359.00"
ESP,1972,"59,132,415,221.00"
ESP,1973,"78,639,525,985.00"
ESP,1974,"97,274,006,346.00"
ESP,1975,"115,000,000,000.00"
ESP,1976,"119,000,000,000.00"
ESP,1977,"132,000,000,000.00"
ESP,1978,"161,000,000,000.00"
ESP,1979,"215,000,000,000.00"
ESP,1980,"233,000,000,000.00"
ESP,1981,"203,000,000,000.00"
ESP,1982,"196,000,000,000.00"
ESP,1983,"171,000,000,000.00"
ESP,1984,"172,000,000,000.00"
ESP,1985,"181,000,000,000.00"
ESP,1986,"251,000,000,000.00"
ESP,1987,"319,000,000,000.00"
ESP,1988,"376,000,000,000.00"
ESP,1989,"415,000,000,000.00"
ESP,1990,"537,000,000,000.00"
ESP,1991,"577,000,000,000.00"
ESP,1992,"631,000,000,000.00"
ESP,1993,"525,000,000,000.00"
ESP,1994,"531,000,000,000.00"
ESP,1995,"615,000,000,000.00"
ESP,1996,"643,000,000,000.00"
ESP,1997,"590,000,000,000.00"
ESP,1998,"619,000,000,000.00"
ESP,1999,"635,000,000,000.00"
ESP,2000,"598,000,000,000.00"
ESP,2001,"628,000,000,000.00"
ESP,2002,"709,000,000,000.00"
ESP,2003,"907,000,000,000.00"
ESP,2004,"1,070,000,000,000.00"
ESP,2005,"1,150,000,000,000.00"
ESP,2006,"1,260,000,000,000.00"
ESP,2007,"1,470,000,000,000.00"
ESP,2008,"1,630,000,000,000.00"
ESP,2009,"1,490,000,000,000.00"
ESP,2010,"1,420,000,000,000.00"
ESP,2011,"1,480,000,000,000.00"
ESP,2012,"1,320,000,000,000.00"
ESP,2013,"1,360,000,000,000.00"
ESP,2014,"1,370,000,000,000.00"
ESP,2015,"1,200,000,000,000.00"
ESP,2016,"1,230,000,000,000.00"
ESP,2017,"1,310,000,000,000.00"
ESP,2018,"1,420,000,000,000.00"
ESP,2019,"1,390,000,000,000.00"
ESP,2020,"1,280,000,000,000.00"
ESP,2021,"1,450,000,000,000.00"
ESP,2022,"1,420,000,000,000.00"
EST,1995,"4,502,970,889.00"
EST,1996,"4,786,018,988.00"
EST,1997,"5,154,420,649.00"
EST,1998,"5,674,080,543.00"
EST,1999,"5,756,912,266.00"
EST,2000,"5,686,579,748.00"
EST,2001,"6,254,649,539.00"
EST,2002,"7,367,975,888.00"
EST,2003,"9,874,013,098.00"
EST,2004,"12,145,911,801.00"
EST,2005,"14,106,790,200.00"
EST,2006,"17,022,870,405.00"
EST,2007,"22,449,129,483.00"
EST,2008,"24,341,678,629.00"
EST,2009,"19,633,031,398.00"
EST,2010,"19,523,477,326.00"
EST,2011,"23,213,994,093.00"
EST,2012,"23,019,150,071.00"
EST,2013,"25,115,753,366.00"
EST,2014,"26,634,083,965.00"
EST,2015,"22,890,762,090.00"
EST,2016,"24,072,829,277.00"
EST,2017,"26,924,385,103.00"
EST,2018,"30,624,720,196.00"
EST,2019,"31,081,901,909.00"
EST,2020,"31,370,395,573.00"
EST,2021,"37,191,166,152.00"
EST,2022,"38,100,812,959.00"
ETH,1981,"7,324,903,188.00"
ETH,1982,"7,707,678,019.00"
ETH,1983,"8,567,890,821.00"
ETH,1984,"8,096,302,367.00"
ETH,1985,"9,480,840,483.00"
ETH,1986,"9,848,600,870.00"
ETH,1987,"10,527,338,647.00"
ETH,1988,"10,908,935,749.00"
ETH,1989,"11,476,584,879.00"
ETH,1990,"12,175,166,763.00"
ETH,1991,"13,463,868,357.00"
ETH,1992,"10,492,993,078.00"
ETH,1993,"8,830,712,714.00"
ETH,1994,"6,927,950,565.00"
ETH,1995,"7,663,984,568.00"
ETH,1996,"8,547,939,731.00"
ETH,1997,"8,589,233,860.00"
ETH,1998,"7,818,205,593.00"
ETH,1999,"7,700,833,482.00"
ETH,2000,"8,242,349,618.00"
ETH,2001,"8,231,326,016.00"
ETH,2002,"7,850,809,498.00"
ETH,2003,"8,623,691,300.00"
ETH,2004,"10,131,187,261.00"
ETH,2005,"12,401,139,454.00"
ETH,2006,"15,280,861,835.00"
ETH,2007,"19,707,616,773.00"
ETH,2008,"27,066,912,635.00"
ETH,2009,"32,437,389,116.00"
ETH,2010,"29,933,790,334.00"
ETH,2011,"31,952,763,089.00"
ETH,2012,"43,310,721,414.00"
ETH,2013,"47,648,276,605.00"
ETH,2014,"55,612,228,234.00"
ETH,2015,"64,589,328,551.00"
ETH,2016,"74,296,745,208.00"
ETH,2017,"81,770,886,826.00"
ETH,2018,"84,269,196,626.00"
ETH,2019,"95,912,607,722.00"
ETH,2020,"108,000,000,000.00"
ETH,2021,"111,000,000,000.00"
ETH,2022,"127,000,000,000.00"
FIN,1960,"5,224,102,196.00"
FIN,1961,"5,921,659,485.00"
FIN,1962,"6,340,580,854.00"
FIN,1963,"6,885,920,329.00"
FIN,1964,"7,766,655,086.00"
FIN,1965,"8,589,340,019.00"
FIN,1966,"9,208,524,505.00"
FIN,1967,"9,368,954,010.00"
FIN,1968,"8,823,033,880.00"
FIN,1969,"10,070,766,721.00"
FIN,1970,"11,357,516,988.00"
FIN,1971,"12,527,405,513.00"
FIN,1972,"14,743,186,120.00"
FIN,1973,"19,472,363,467.00"
FIN,1974,"24,848,821,490.00"
FIN,1975,"29,472,623,242.00"
FIN,1976,"31,849,513,771.00"
FIN,1977,"33,499,799,321.00"
FIN,1978,"36,256,160,289.00"
FIN,1979,"44,465,255,686.00"
FIN,1980,"53,645,202,423.00"
FIN,1981,"52,448,332,874.00"
FIN,1982,"52,797,582,336.00"
FIN,1983,"50,973,526,900.00"
FIN,1984,"52,888,800,950.00"
FIN,1985,"55,875,863,392.00"
FIN,1986,"73,531,550,551.00"
FIN,1987,"91,594,751,792.00"
FIN,1988,"109,000,000,000.00"
FIN,1989,"119,000,000,000.00"
FIN,1990,"141,000,000,000.00"
FIN,1991,"128,000,000,000.00"
FIN,1992,"113,000,000,000.00"
FIN,1993,"89,214,114,708.00"
FIN,1994,"103,000,000,000.00"
FIN,1995,"134,000,000,000.00"
FIN,1996,"132,000,000,000.00"
FIN,1997,"127,000,000,000.00"
FIN,1998,"134,000,000,000.00"
FIN,1999,"135,000,000,000.00"
FIN,2000,"126,000,000,000.00"
FIN,2001,"130,000,000,000.00"
FIN,2002,"140,000,000,000.00"
FIN,2003,"172,000,000,000.00"
FIN,2004,"197,000,000,000.00"
FIN,2005,"205,000,000,000.00"
FIN,2006,"217,000,000,000.00"
FIN,2007,"256,000,000,000.00"
FIN,2008,"286,000,000,000.00"
FIN,2009,"253,000,000,000.00"
FIN,2010,"249,000,000,000.00"
FIN,2011,"276,000,000,000.00"
FIN,2012,"258,000,000,000.00"
FIN,2013,"271,000,000,000.00"
FIN,2014,"275,000,000,000.00"
FIN,2015,"235,000,000,000.00"
FIN,2016,"241,000,000,000.00"
FIN,2017,"256,000,000,000.00"
FIN,2018,"276,000,000,000.00"
FIN,2019,"269,000,000,000.00"
FIN,2020,"272,000,000,000.00"
FIN,2021,"296,000,000,000.00"
FIN,2022,"283,000,000,000.00"
FJI,1960,"112,328,422.10"
FJI,1961,"116,987,784.90"
FJI,1962,"122,906,435.00"
FJI,1963,"129,454,728.60"
FJI,1964,"140,032,741.50"
FJI,1965,"147,084,750.00"
FJI,1966,"150,603,925.50"
FJI,1967,"162,625,885.90"
FJI,1968,"166,952,937.10"
FJI,1969,"182,182,067.70"
FJI,1970,"219,878,482.20"
FJI,1971,"247,749,327.70"
FJI,1972,"316,656,648.70"
FJI,1973,"425,950,487.50"
FJI,1974,"558,587,097.40"
FJI,1975,"684,282,434.40"
FJI,1976,"694,540,806.40"
FJI,1977,"719,501,765.80"
FJI,1978,"829,267,889.40"
FJI,1979,"1,019,691,460.00"
FJI,1980,"1,202,618,816.00"
FJI,1981,"1,235,626,771.00"
FJI,1982,"1,194,059,943.00"
FJI,1983,"1,123,085,190.00"
FJI,1984,"1,178,000,678.00"
FJI,1985,"1,141,168,944.00"
FJI,1986,"1,290,267,340.00"
FJI,1987,"1,177,947,965.00"
FJI,1988,"1,110,009,523.00"
FJI,1989,"1,182,660,266.00"
FJI,1990,"1,337,017,559.00"
FJI,1991,"1,383,883,250.00"
FJI,1992,"1,532,411,039.00"
FJI,1993,"1,636,101,247.00"
FJI,1994,"1,825,732,093.00"
FJI,1995,"1,970,301,486.00"
FJI,1996,"2,128,696,644.00"
FJI,1997,"2,090,221,137.00"
FJI,1998,"1,653,146,717.00"
FJI,1999,"1,936,459,986.00"
FJI,2000,"1,678,219,508.00"
FJI,2001,"1,652,462,023.00"
FJI,2002,"1,833,279,985.00"
FJI,2003,"2,300,492,465.00"
FJI,2004,"2,708,078,477.00"
FJI,2005,"2,980,403,845.00"
FJI,2006,"3,076,305,453.00"
FJI,2007,"3,378,314,600.00"
FJI,2008,"3,523,185,920.00"
FJI,2009,"2,870,624,636.00"
FJI,2010,"3,140,166,713.00"
FJI,2011,"3,779,411,899.00"
FJI,2012,"3,972,028,104.00"
FJI,2013,"4,189,967,999.00"
FJI,2014,"4,857,104,791.00"
FJI,2015,"4,682,479,912.00"
FJI,2016,"4,930,213,634.00"
FJI,2017,"5,353,469,171.00"
FJI,2018,"5,581,425,325.00"
FJI,2019,"5,444,407,214.00"
FJI,2020,"4,432,466,237.00"
FJI,2021,"4,305,031,631.00"
FJI,2022,"4,979,979,546.00"
FRA,1960,"62,225,478,001.00"
FRA,1961,"67,461,644,222.00"
